source,rubrique,page,titre,url,date
lefaso.net,Société,7,"Centre médical communal de Belle-Ville : Face au retard des travaux, l’autorité met en garde l’entreprise de construction",https://lefaso.net/spip.php?article140011,
lefaso.net,Société,7,Bobo-Dioulasso : L’association « Faso Soutra » voit le jour pour soutenir la vision du président Ibrahim Traoré,https://lefaso.net/spip.php?article140035,
lefaso.net,Société,7,"Production de bananes : « On peut tout réussir avec de la volonté et de l’accompagnement », martèle Sylvie Sama",https://lefaso.net/spip.php?article140029,
lefaso.net,Société,7,Burkina/Solidarité : Kady Ido a encore besoin de votre aide pour éviter l’amputation de son pied,https://lefaso.net/spip.php?article140021,
lefaso.net,Société,7,Dédougou : Une étudiante se suicide en se jetant dans un puits,https://lefaso.net/spip.php?article140028,
lefaso.net,Société,7,Climat et infrastructures : Une décennie de négligence au Burkina Faso et au Cameroun,https://lefaso.net/spip.php?article140001,
lefaso.net,Société,7,Burkina Faso : La Police nationale appréhende un présumé auteur de détournement de fonds de plus de 170 millions FCFA à Kaya,https://lefaso.net/spip.php?article140026,
lefaso.net,Société,7,"Burkina : RAYNAL Assurances facilite la tâche à la clientèle, en lançant son application mobile, « RAYNAL App »",https://lefaso.net/spip.php?article140010,
lefaso.net,Société,7,"Pr Lagoké Gnaka, panafricaniste : « A défaut de revendiquer Ubuntu, burkindi doit reprendre ses droits au Burkina Faso »",https://lefaso.net/spip.php?article139977,
lefaso.net,Société,7,Université Nazi Boni : Vers une livraison de l’amphi de 1000 places d’ici la rentrée prochaine,https://lefaso.net/spip.php?article140016,
lefaso.net,Société,8,Ouagadougou : La Police nationale démantèle un réseau de malfrats spécialisé dans les vols avec effraction et les recels,https://lefaso.net/spip.php?article140030,
lefaso.net,Société,8,Burkina/Lutte contre le terrorisme : Le ministère de la sécurité évalue ses dispositifs à Ouagadougou et Bobo-Dioulasso,https://lefaso.net/spip.php?article140027,
lefaso.net,Société,8,Bobo-Dioulasso : Seydou Coulibaly installé dans ses nouvelles fonctions de directeur général de la police municipale,https://lefaso.net/spip.php?article140025,
lefaso.net,Société,8,Don de sang : SOS Sang lance une campagne de sensibilisation avec l’image du président du Faso,https://lefaso.net/spip.php?article140014,
lefaso.net,Société,8,Burkina/Lutte contre la corruption : L’ASCE-LC sollicite l’accompagnement des leaders religieux musulmans,https://lefaso.net/spip.php?article140019,
lefaso.net,Société,8,"Burkina : À la prison de Bobo-Dioulasso, des détenus tissent « l’espoir »",https://lefaso.net/spip.php?article139981,
lefaso.net,Société,8,CHU de Pala à Bobo-Dioulasso : Les travaux de la bretelle d’accès avancent à bon rythme,https://lefaso.net/spip.php?article139986,
lefaso.net,Société,8,Burkina/Insertion professionnelle : Children Believe offre des opportunités de stage à des jeunes diplômés,https://lefaso.net/spip.php?article139996,
lefaso.net,Société,8,"Burkina : Des exercices de simulation à Ouagadougou et à Bobo-Dioulasso le samedi 9 août 2025, à 9 heures",https://lefaso.net/spip.php?article140002,
lefaso.net,Société,8,Faso Mêbo : Les employés de la mine Houndé Gold Operation apportent 80 tonnes de ciment et un million de FCFA en carburant,https://lefaso.net/spip.php?article140000,
lefaso.net,Société,8,Burkina : Un jeune interpellé et conduit devant le Procureur du Faso pour insultes contre l’artiste Kayawoto et sa mère,https://lefaso.net/spip.php?article139987,
lefaso.net,Société,8,Burkina/Forces armées nationales : Fin de formation de 74 officiers nommés à titre exceptionnel,https://lefaso.net/spip.php?article140012,
lefaso.net,Société,8,LONAB : Jean Cyprien Nana devient multimillionnaire avec une mise de 6 300 FCFA,https://lefaso.net/spip.php?article139999,
lefaso.net,Société,8,"Prunelle Optique, votre vision notre passion",https://lefaso.net/spip.php?article139995,
lefaso.net,Société,8,"Projet WASH à Ouri : Un atelier pour évaluer les acquis et pérenniser les services d’eau, d’hygiène et d’assainissement",https://lefaso.net/spip.php?article139989,
lefaso.net,Société,8,Burkina/Santé : Le CSC prêt à accompagner le projet Targuet malaria dans la lutte contre le paludisme,https://lefaso.net/spip.php?article139980,
lefaso.net,Société,8,"Burkina : « Faso Mêbo n’est pas en concurrence avec les entreprises privées », rassure le lieutenant Elvis Kapioko",https://lefaso.net/spip.php?article139968,
lefaso.net,Société,8,Lutte contre le blanchiment de capitaux : Le Burkina espère tourner très bientôt la page de la liste grise,https://lefaso.net/spip.php?article139971,
lefaso.net,Société,8,"Burkina : « Le secteur formel emploie seulement 6,7% de la population », selon l’INSD",https://lefaso.net/spip.php?article139966,
lefaso.net,Société,8,Burkina/Enseignement supérieur : Malika la Slamazone devient ambassadrice de l’université privée Sainte Edwige,https://lefaso.net/spip.php?article139967,
lefaso.net,Société,9,Burkina/ Plan d’actions pour la stabilisation et le développement (PA-SD) : Un bilan à mi-parcours jugé satisfaisant par le ministère en charge de la jeunesse,https://lefaso.net/spip.php?article139973,
lefaso.net,Société,9,Burkina/Santé : L’UNFPA et le Canada équipent des structures sanitaires,https://lefaso.net/spip.php?article139976,
lefaso.net,Société,9,Burkina/Agriculture : Lancement du projet RADiUS pour accompagner la transition agroécologique,https://lefaso.net/spip.php?article139969,
lefaso.net,Société,9,Burkina Faso : Orange Burkina Faso offre 300 tonnes de ciment à l’initiative Faso Mêbo,https://lefaso.net/spip.php?article139965,
lefaso.net,Société,9,Burkina/Élimination des décès maternels et périnatals : Les journalistes à l’école du système de surveillance et de la riposte du ministère en charge de la santé,https://lefaso.net/spip.php?article139964,
lefaso.net,Société,9,"Intégrer la Qualité dans les formations métier  : enfin, vers une vraie transformation  !",https://lefaso.net/spip.php?article139958,
lefaso.net,Société,9,Burkina/Droits humains : La Brigade des Volontaires pour la défense de la patrie reçoit son guide illustré,https://lefaso.net/spip.php?article139962,
lefaso.net,Société,9,Burkina : 205 kg de découpe de poulets congelés impropres à la consommation saisis,https://lefaso.net/spip.php?article139963,
lefaso.net,Société,9,Burkina/Santé : Des chirurgiens renforcent leurs capacités en chirurgie laparoscopique,https://lefaso.net/spip.php?article139960,
lefaso.net,Société,9,Burkina/Initiatives présidentielles : Opération de séduction du Bureau national des grands projets à Bobo-Dioulasso,https://lefaso.net/spip.php?article139945,
lefaso.net,Société,9,Burkina/Immersion patriotique obligatoire : Les femmes enceintes ou ayant des enfants de moins de 2 ans et les travailleurs sont dispensés,https://lefaso.net/spip.php?article139933,
lefaso.net,Société,9,"Examens et concours scolaires 2025 : « Des résultats satisfaisants », selon le ministre Boubacar Savadogo",https://lefaso.net/spip.php?article139942,
lefaso.net,Société,9,Burkina : « Notre administration n’est pas au rythme de notre culture sociétale… » (Dr Wendgoudi Appolinaire Beyi),https://lefaso.net/spip.php?article139936,
lefaso.net,Société,9,Burkina : La CNSS forme des magistrats sur la loi portant régime de sécurité sociale applicable aux travailleurs salariés et assimilés,https://lefaso.net/spip.php?article139943,
lefaso.net,Société,9,"Programme d’action pour la souveraineté et de développement (PA-SD) : Mise en œuvre satisfaisante avec des défis à relever, selon le Rapport alternatif 2024 de suivi des politiques publiques",https://lefaso.net/spip.php?article139939,
lefaso.net,Société,9,Les défis et opportunités pour le développement du Solaire au Burkina Faso,https://lefaso.net/spip.php?article139937,
lefaso.net,Société,9,Burkina : L’ANB accorde une autorisation d’expérimentation sur des moustiques mâles biaisés génétiquement modifiés à l’IRSS,https://lefaso.net/spip.php?article139935,
lefaso.net,Société,9,Burkina : Un documentaire pour raviver la mémoire des étudiants envoyés à Cuba par Thomas Sankara,https://lefaso.net/spip.php?article139926,
lefaso.net,Société,9,Burkina Faso : Le colonel-major Céleste Joseph Moussa Coulibaly nommé commandant de l’Institut Tiéfo Amoro,https://lefaso.net/spip.php?article139927,
lefaso.net,Société,9,"Burkina Faso / Santé : Vers l’élaboration d’une carte de score régionale des maladies tropicales négligées, un outil stratégique pour libérer le Sahel du fardeau des MTN",https://lefaso.net/spip.php?article139925,
lefaso.net,Société,10,Burkina : L’inspecteur général de police Thierry Dofizouho Tuina a pris officiellement les commandes de la Police nationale,https://lefaso.net/spip.php?article139906,
lefaso.net,Société,10,Burkina : L’administration publique doit être un levier mais pas un frein de la Révolution burkinabè,https://lefaso.net/spip.php?article139900,
lefaso.net,Société,10,"Der Jean André Somda, chauffeur de Thomas Sankara : Un patriote discret au service de la Révolution",https://lefaso.net/spip.php?article139893,
lefaso.net,Société,10,"Sibiri Patrice Zagré : Du doctorat en philosophie à la révolution sankariste, le parcours d’un intellectuel engagé",https://lefaso.net/spip.php?article139899,
lefaso.net,Société,10,Babou Paulin Bamouni : La plume libre et l’esprit ardent de la Révolution du 4 août 1983,https://lefaso.net/spip.php?article139896,
lefaso.net,Société,10,Tenkodogo/Région du Nakambé : Les gouverneurs à la découverte de réalisations de l’Agence belge  de coopération internationale (Enabel) dans la région du Nakambé (ex-Centre-est),https://lefaso.net/spip.php?article139894,
lefaso.net,Société,10,Comportements à risque lors des mariages à Dori : La mairie appelle à la responsabilité,https://lefaso.net/spip.php?article139905,
lefaso.net,Société,10,"Intervention du cardinal Philippe Ouédraogo  à  Séoul : « Il a touché du doigt  le profil des acteurs qui endeuillent notre pays le Burkina Faso, ainsi que  leurs stratégies »",https://lefaso.net/spip.php?article139902,
lefaso.net,Société,10,Burkina/Enseignement supérieur : L’USDAO prépare l’ouverture de nouvelles filières en économie et gestion,https://lefaso.net/spip.php?article139892,
lefaso.net,Société,10,Burkina/Infrastructures : Le ministre en tournée d’inspection sur plusieurs chantiers,https://lefaso.net/spip.php?article139872,
lefaso.net,Société,10,Construction du Centre hospitalier régional universitaire (CHRU) de Gaoua : Le Premier ministre en visite sur le chantier,https://lefaso.net/spip.php?article139881,
lefaso.net,Société,10,Burkina / Institut international des sciences et technologies : 23 professionnels de santé formés en immunologie,https://lefaso.net/spip.php?article139882,
lefaso.net,Société,10,Burkina : Le Fonds pour la consolidation de la paix soulage des populations dans la région du Djôrô (ex-Sud-ouest),https://lefaso.net/spip.php?article139847,
lefaso.net,Société,10,Burkina / Défis environnementaux : Le PNUD appuie le ministère de l’Environnement avec du matériel,https://lefaso.net/spip.php?article139884,
lefaso.net,Société,10,Burkina/ Camp vacances lecture : La 6e édition referme ses portes,https://lefaso.net/spip.php?article139883,
lefaso.net,Société,10,Bobo-Dioulasso : La promotion 2002-2004 des forestiers célèbre 21 ans d’union et de services loyaux à la nation,https://lefaso.net/spip.php?article139879,
lefaso.net,Société,10,Burkina/Initiative nationale de travaux d’intérêt général : 500 détenus seront mobilisés,https://lefaso.net/spip.php?article139878,
lefaso.net,Société,10,Burkina/25 ans du Laboratoire Gamet :  La commémoration se tient du 26 juillet au 20 septembre 2025,https://lefaso.net/spip.php?article139877,
lefaso.net,Société,10,Fondation Orange Burkina Faso :  Des céréales d’une valeur de 30 millions de F CFA pour soutenir le ministère de l’Action humanitaire,https://lefaso.net/spip.php?article139871,
lefaso.net,Société,10,"Burkina / Pylônes téléphoniques : Pas de danger pour les riverains, selon les techniciens",https://lefaso.net/spip.php?article139868,
