title,link,rubrique,source,page,titre,url,date
,,Société,lefaso.net,6.0,Burkina/Justice : 65 dossiers en lien avec la répression du terrorisme jugés entre janvier et juillet 2025,https://lefaso.net/spip.php?article140064,
,,Société,lefaso.net,6.0,Burkina : Le ministère de la justice dément un communiqué portant sur la mort d’un officier d’infanterie au camp militaire Baba Sy,https://lefaso.net/spip.php?article140082,
,,Société,lefaso.net,6.0,"Burkina : « La recherche doit dépasser la simple performance académique pour impacter directement le quotidien des Burkinabè », Pr Adjima Thiombiano",https://lefaso.net/spip.php?article140071,
,,Société,lefaso.net,6.0,Burkina/Energie : Le pays produit 51% de l’énergie totale utilisée en 2024,https://lefaso.net/spip.php?article140083,
,,Société,lefaso.net,6.0,Burkina/Éducation : Ali Abadansia Liliou prend les commandes de l’UNEPEL et dévoile ses priorités,https://lefaso.net/spip.php?article140075,
,,Société,lefaso.net,6.0,Bobo-Dioulasso : Le CHU Sourô Sanou se dote d’une unité d’orthobiologie et de chirurgie ambulatoire,https://lefaso.net/spip.php?article140077,
,,Société,lefaso.net,7.0,Burkina/Mortalité maternelle et périnatale : Les journalistes s’engagent à faire baisser le taux de décès,https://lefaso.net/spip.php?article140070,
,,Société,lefaso.net,7.0,Burkina : Des agents des douanes renforcent leurs capacités sur le renseignement douanier,https://lefaso.net/spip.php?article140066,
,,Société,lefaso.net,7.0,Burkina/Violences faites aux femmes : Quand le harcèlement se déporte en ligne,https://lefaso.net/spip.php?article140056,
,,Société,lefaso.net,7.0,Burkina/Journée internationale de la jeunesse : Le ministre Roland Somda invite les jeunes à réfléchir sur leur rôle dans le développement économique et social,https://lefaso.net/spip.php?article140051,
,,Société,lefaso.net,7.0,Burkina/Transport en commun : Vista Bank accompagne l’Etat dans l’acquisition de 500 bus pour la SOTRACO,https://lefaso.net/spip.php?article140048,
,,Société,lefaso.net,7.0,Moustiques génétiquement modifiés : La CVAB demande la suspension du deuxième lâcher à Souroukoudingan,https://lefaso.net/spip.php?article140049,
,,Société,lefaso.net,7.0,Colopathie fonctionnelle : Quelle alimentation adopter ?,https://lefaso.net/spip.php?article140043,
,,Société,lefaso.net,7.0,"Robotics for Good Youth Challenge : Le Burkina Faso remporte le bronze, les lauréats reçus par le ministre de l’Enseignement secondaire",https://lefaso.net/spip.php?article140044,
,,Société,lefaso.net,7.0,Burkina/CSD-ITCH : Des avancées notables et un appel à l’union pour un meilleur accès aux logements décents,https://lefaso.net/spip.php?article140039,
,,Société,lefaso.net,7.0,Première immersion en langue san : Une trentaine d’enfants initiés à la culture san,https://lefaso.net/spip.php?article140036,
,,Société,lefaso.net,7.0,"Centre médical communal de Belle-Ville : Face au retard des travaux, l’autorité met en garde l’entreprise de construction",https://lefaso.net/spip.php?article140011,
,,Société,lefaso.net,7.0,Bobo-Dioulasso : L’association « Faso Soutra » voit le jour pour soutenir la vision du président Ibrahim Traoré,https://lefaso.net/spip.php?article140035,
,,Société,lefaso.net,7.0,"Production de bananes : « On peut tout réussir avec de la volonté et de l’accompagnement », martèle Sylvie Sama",https://lefaso.net/spip.php?article140029,
,,Société,lefaso.net,7.0,Burkina/Solidarité : Kady Ido a encore besoin de votre aide pour éviter l’amputation de son pied,https://lefaso.net/spip.php?article140021,
,,Société,lefaso.net,7.0,Dédougou : Une étudiante se suicide en se jetant dans un puits,https://lefaso.net/spip.php?article140028,
,,Société,lefaso.net,7.0,Climat et infrastructures : Une décennie de négligence au Burkina Faso et au Cameroun,https://lefaso.net/spip.php?article140001,
,,Société,lefaso.net,7.0,Burkina Faso : La Police nationale appréhende un présumé auteur de détournement de fonds de plus de 170 millions FCFA à Kaya,https://lefaso.net/spip.php?article140026,
,,Société,lefaso.net,7.0,"Burkina : RAYNAL Assurances facilite la tâche à la clientèle, en lançant son application mobile, « RAYNAL App »",https://lefaso.net/spip.php?article140010,
,,Société,lefaso.net,7.0,"Pr Lagoké Gnaka, panafricaniste : « A défaut de revendiquer Ubuntu, burkindi doit reprendre ses droits au Burkina Faso »",https://lefaso.net/spip.php?article139977,
,,Société,lefaso.net,7.0,Université Nazi Boni : Vers une livraison de l’amphi de 1000 places d’ici la rentrée prochaine,https://lefaso.net/spip.php?article140016,
,,Société,lefaso.net,8.0,Ouagadougou : La Police nationale démantèle un réseau de malfrats spécialisé dans les vols avec effraction et les recels,https://lefaso.net/spip.php?article140030,
,,Société,lefaso.net,8.0,Burkina/Lutte contre le terrorisme : Le ministère de la sécurité évalue ses dispositifs à Ouagadougou et Bobo-Dioulasso,https://lefaso.net/spip.php?article140027,
,,Société,lefaso.net,8.0,Bobo-Dioulasso : Seydou Coulibaly installé dans ses nouvelles fonctions de directeur général de la police municipale,https://lefaso.net/spip.php?article140025,
,,Société,lefaso.net,8.0,Don de sang : SOS Sang lance une campagne de sensibilisation avec l’image du président du Faso,https://lefaso.net/spip.php?article140014,
,,Société,lefaso.net,8.0,Burkina/Lutte contre la corruption : L’ASCE-LC sollicite l’accompagnement des leaders religieux musulmans,https://lefaso.net/spip.php?article140019,
,,Société,lefaso.net,8.0,"Burkina : À la prison de Bobo-Dioulasso, des détenus tissent « l’espoir »",https://lefaso.net/spip.php?article139981,
,,Société,lefaso.net,8.0,CHU de Pala à Bobo-Dioulasso : Les travaux de la bretelle d’accès avancent à bon rythme,https://lefaso.net/spip.php?article139986,
,,Société,lefaso.net,8.0,Burkina/Insertion professionnelle : Children Believe offre des opportunités de stage à des jeunes diplômés,https://lefaso.net/spip.php?article139996,
,,Société,lefaso.net,8.0,"Burkina : Des exercices de simulation à Ouagadougou et à Bobo-Dioulasso le samedi 9 août 2025, à 9 heures",https://lefaso.net/spip.php?article140002,
,,Société,lefaso.net,8.0,Faso Mêbo : Les employés de la mine Houndé Gold Operation apportent 80 tonnes de ciment et un million de FCFA en carburant,https://lefaso.net/spip.php?article140000,
,,Société,lefaso.net,8.0,Burkina : Un jeune interpellé et conduit devant le Procureur du Faso pour insultes contre l’artiste Kayawoto et sa mère,https://lefaso.net/spip.php?article139987,
,,Société,lefaso.net,8.0,Burkina/Forces armées nationales : Fin de formation de 74 officiers nommés à titre exceptionnel,https://lefaso.net/spip.php?article140012,
,,Société,lefaso.net,8.0,LONAB : Jean Cyprien Nana devient multimillionnaire avec une mise de 6 300 FCFA,https://lefaso.net/spip.php?article139999,
,,Société,lefaso.net,8.0,"Prunelle Optique, votre vision notre passion",https://lefaso.net/spip.php?article139995,
,,Société,lefaso.net,8.0,"Projet WASH à Ouri : Un atelier pour évaluer les acquis et pérenniser les services d’eau, d’hygiène et d’assainissement",https://lefaso.net/spip.php?article139989,
,,Société,lefaso.net,8.0,Burkina/Santé : Le CSC prêt à accompagner le projet Targuet malaria dans la lutte contre le paludisme,https://lefaso.net/spip.php?article139980,
,,Société,lefaso.net,8.0,"Burkina : « Faso Mêbo n’est pas en concurrence avec les entreprises privées », rassure le lieutenant Elvis Kapioko",https://lefaso.net/spip.php?article139968,
,,Société,lefaso.net,8.0,Lutte contre le blanchiment de capitaux : Le Burkina espère tourner très bientôt la page de la liste grise,https://lefaso.net/spip.php?article139971,
,,Société,lefaso.net,8.0,"Burkina : « Le secteur formel emploie seulement 6,7% de la population », selon l’INSD",https://lefaso.net/spip.php?article139966,
,,Société,lefaso.net,8.0,Burkina/Enseignement supérieur : Malika la Slamazone devient ambassadrice de l’université privée Sainte Edwige,https://lefaso.net/spip.php?article139967,
,,Société,lefaso.net,9.0,Burkina/ Plan d’actions pour la stabilisation et le développement (PA-SD) : Un bilan à mi-parcours jugé satisfaisant par le ministère en charge de la jeunesse,https://lefaso.net/spip.php?article139973,
,,Société,lefaso.net,9.0,Burkina/Santé : L’UNFPA et le Canada équipent des structures sanitaires,https://lefaso.net/spip.php?article139976,
,,Société,lefaso.net,9.0,Burkina/Agriculture : Lancement du projet RADiUS pour accompagner la transition agroécologique,https://lefaso.net/spip.php?article139969,
,,Société,lefaso.net,9.0,Burkina Faso : Orange Burkina Faso offre 300 tonnes de ciment à l’initiative Faso Mêbo,https://lefaso.net/spip.php?article139965,
,,Société,lefaso.net,9.0,Burkina/Élimination des décès maternels et périnatals : Les journalistes à l’école du système de surveillance et de la riposte du ministère en charge de la santé,https://lefaso.net/spip.php?article139964,
,,Société,lefaso.net,9.0,"Intégrer la Qualité dans les formations métier  : enfin, vers une vraie transformation  !",https://lefaso.net/spip.php?article139958,
,,Société,lefaso.net,9.0,Burkina/Droits humains : La Brigade des Volontaires pour la défense de la patrie reçoit son guide illustré,https://lefaso.net/spip.php?article139962,
,,Société,lefaso.net,9.0,Burkina : 205 kg de découpe de poulets congelés impropres à la consommation saisis,https://lefaso.net/spip.php?article139963,
,,Société,lefaso.net,9.0,Burkina/Santé : Des chirurgiens renforcent leurs capacités en chirurgie laparoscopique,https://lefaso.net/spip.php?article139960,
,,Société,lefaso.net,9.0,Burkina/Initiatives présidentielles : Opération de séduction du Bureau national des grands projets à Bobo-Dioulasso,https://lefaso.net/spip.php?article139945,
,,Société,lefaso.net,9.0,Burkina/Immersion patriotique obligatoire : Les femmes enceintes ou ayant des enfants de moins de 2 ans et les travailleurs sont dispensés,https://lefaso.net/spip.php?article139933,
,,Société,lefaso.net,9.0,"Examens et concours scolaires 2025 : « Des résultats satisfaisants », selon le ministre Boubacar Savadogo",https://lefaso.net/spip.php?article139942,
,,Société,lefaso.net,9.0,Burkina : « Notre administration n’est pas au rythme de notre culture sociétale… » (Dr Wendgoudi Appolinaire Beyi),https://lefaso.net/spip.php?article139936,
,,Société,lefaso.net,9.0,Burkina : La CNSS forme des magistrats sur la loi portant régime de sécurité sociale applicable aux travailleurs salariés et assimilés,https://lefaso.net/spip.php?article139943,
,,Société,lefaso.net,9.0,"Programme d’action pour la souveraineté et de développement (PA-SD) : Mise en œuvre satisfaisante avec des défis à relever, selon le Rapport alternatif 2024 de suivi des politiques publiques",https://lefaso.net/spip.php?article139939,
,,Société,lefaso.net,9.0,Les défis et opportunités pour le développement du Solaire au Burkina Faso,https://lefaso.net/spip.php?article139937,
,,Société,lefaso.net,9.0,Burkina : L’ANB accorde une autorisation d’expérimentation sur des moustiques mâles biaisés génétiquement modifiés à l’IRSS,https://lefaso.net/spip.php?article139935,
,,Société,lefaso.net,9.0,Burkina : Un documentaire pour raviver la mémoire des étudiants envoyés à Cuba par Thomas Sankara,https://lefaso.net/spip.php?article139926,
,,Société,lefaso.net,9.0,Burkina Faso : Le colonel-major Céleste Joseph Moussa Coulibaly nommé commandant de l’Institut Tiéfo Amoro,https://lefaso.net/spip.php?article139927,
,,Société,lefaso.net,9.0,"Burkina Faso / Santé : Vers l’élaboration d’une carte de score régionale des maladies tropicales négligées, un outil stratégique pour libérer le Sahel du fardeau des MTN",https://lefaso.net/spip.php?article139925,
,,Société,lefaso.net,10.0,Burkina : L’inspecteur général de police Thierry Dofizouho Tuina a pris officiellement les commandes de la Police nationale,https://lefaso.net/spip.php?article139906,
,,Société,lefaso.net,10.0,Burkina : L’administration publique doit être un levier mais pas un frein de la Révolution burkinabè,https://lefaso.net/spip.php?article139900,
,,Société,lefaso.net,10.0,"Der Jean André Somda, chauffeur de Thomas Sankara : Un patriote discret au service de la Révolution",https://lefaso.net/spip.php?article139893,
,,Société,lefaso.net,10.0,"Sibiri Patrice Zagré : Du doctorat en philosophie à la révolution sankariste, le parcours d’un intellectuel engagé",https://lefaso.net/spip.php?article139899,
,,Société,lefaso.net,10.0,Babou Paulin Bamouni : La plume libre et l’esprit ardent de la Révolution du 4 août 1983,https://lefaso.net/spip.php?article139896,
,,Société,lefaso.net,10.0,Tenkodogo/Région du Nakambé : Les gouverneurs à la découverte de réalisations de l’Agence belge  de coopération internationale (Enabel) dans la région du Nakambé (ex-Centre-est),https://lefaso.net/spip.php?article139894,
,,Société,lefaso.net,10.0,Comportements à risque lors des mariages à Dori : La mairie appelle à la responsabilité,https://lefaso.net/spip.php?article139905,
,,Société,lefaso.net,10.0,"Intervention du cardinal Philippe Ouédraogo  à  Séoul : « Il a touché du doigt  le profil des acteurs qui endeuillent notre pays le Burkina Faso, ainsi que  leurs stratégies »",https://lefaso.net/spip.php?article139902,
,,Société,lefaso.net,10.0,Burkina/Enseignement supérieur : L’USDAO prépare l’ouverture de nouvelles filières en économie et gestion,https://lefaso.net/spip.php?article139892,
,,Société,lefaso.net,10.0,Burkina/Infrastructures : Le ministre en tournée d’inspection sur plusieurs chantiers,https://lefaso.net/spip.php?article139872,
,,Société,lefaso.net,10.0,Construction du Centre hospitalier régional universitaire (CHRU) de Gaoua : Le Premier ministre en visite sur le chantier,https://lefaso.net/spip.php?article139881,
,,Société,lefaso.net,10.0,Burkina / Institut international des sciences et technologies : 23 professionnels de santé formés en immunologie,https://lefaso.net/spip.php?article139882,
,,Société,lefaso.net,10.0,Burkina : Le Fonds pour la consolidation de la paix soulage des populations dans la région du Djôrô (ex-Sud-ouest),https://lefaso.net/spip.php?article139847,
,,Société,lefaso.net,10.0,Burkina / Défis environnementaux : Le PNUD appuie le ministère de l’Environnement avec du matériel,https://lefaso.net/spip.php?article139884,
,,Société,lefaso.net,10.0,Burkina/ Camp vacances lecture : La 6e édition referme ses portes,https://lefaso.net/spip.php?article139883,
,,Société,lefaso.net,10.0,Bobo-Dioulasso : La promotion 2002-2004 des forestiers célèbre 21 ans d’union et de services loyaux à la nation,https://lefaso.net/spip.php?article139879,
,,Société,lefaso.net,10.0,Burkina/Initiative nationale de travaux d’intérêt général : 500 détenus seront mobilisés,https://lefaso.net/spip.php?article139878,
,,Société,lefaso.net,10.0,Burkina/25 ans du Laboratoire Gamet :  La commémoration se tient du 26 juillet au 20 septembre 2025,https://lefaso.net/spip.php?article139877,
,,Société,lefaso.net,10.0,Fondation Orange Burkina Faso :  Des céréales d’une valeur de 30 millions de F CFA pour soutenir le ministère de l’Action humanitaire,https://lefaso.net/spip.php?article139871,
,,Société,lefaso.net,10.0,"Burkina / Pylônes téléphoniques : Pas de danger pour les riverains, selon les techniciens",https://lefaso.net/spip.php?article139868,
